country,specification_id,p,d,q,diagnostic,lag,value,threshold,flagged
Austria,arima_p2_d1_q1,2,1,1,residual_acf,32,-0.020049273944424576,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,33,-0.02618945605293997,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,34,-0.17327123340217368,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,35,0.10137179835421804,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,36,0.042044771558817445,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,37,0.09497703598627806,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,38,-0.18869359940333666,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,39,-0.033690846781630784,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,40,-0.04096984360496945,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,41,-0.09059111816826013,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,42,-0.12233922560659588,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,43,-0.02494247002889949,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,44,0.043209214021290236,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,45,-0.17800896358355606,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,46,-0.029131154406078708,0.05,False
Austria,arima_p2_d1_q1,2,1,1,residual_acf,47,0.05229135384107668,0.05,True
Austria,arima_p2_d1_q1,2,1,1,residual_acf,48,0.671427567582534,0.05,True
Austria,arima_p2_d1_q1,2,1,1,ljung_box_statistic,24,27970.11605682482,0.01,True
Austria,arima_p2_d1_q1,2,1,1,ljung_box_pvalue,24,0.0,0.01,True
Austria,arima_p2_d1_q1,2,1,1,ljung_box_statistic,48,51275.91314909486,0.01,True
Austria,arima_p2_d1_q1,2,1,1,ljung_box_pvalue,48,0.0,0.01,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,1,-0.001973099778152163,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,2,0.002219231497901843,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,3,0.021882207124114515,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,4,0.01844478041589578,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,5,-0.055375649743947736,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,6,-0.15461738698851007,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,7,-0.12924965034181474,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,8,-0.036316586543700305,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,9,-0.03895996016759554,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,10,-0.19529663671592562,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,11,0.0921783316480763,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,12,0.032225152660538735,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,13,0.0900026311046672,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,14,-0.19967969127023397,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,15,-0.04892909029565096,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,16,-0.04141468746582357,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,17,-0.13261914343533363,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,18,-0.16150614945418504,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,19,-0.046781862205599184,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,20,0.043912349584291625,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,21,-0.009677171988581607,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,22,0.028382006331897112,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,23,0.0545569004971782,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,24,0.7783647959799476,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,25,0.05015129875750963,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,26,0.03880044100922826,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,27,-0.01018027768340892,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,28,0.03393014184186363,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,29,-0.04521561025827695,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,30,-0.16245802748707167,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,31,-0.13642846632507105,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,32,-0.02454737196176311,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,33,-0.03802095556252407,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,34,-0.18300355184086062,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,35,0.09155456661501887,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,36,0.021259356202812302,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,37,0.08861889995522491,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,38,-0.19412861205356316,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,39,-0.03472760210871828,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,40,-0.03528945247297044,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,41,-0.14010977106288494,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,42,-0.15797714286655729,0.05,True
Austria,arima_p1_d1_q2,1,1,2,residual_acf,43,-0.04503078827687497,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,44,0.0452104572729288,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,45,-0.009123194140048895,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,46,0.04998654017415485,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,47,0.04383267004713651,0.05,False
Austria,arima_p1_d1_q2,1,1,2,residual_acf,48,0.7120419319662431,0.05,True
Austria,arima_p1_d1_q2,1,1,2,ljung_box_statistic,24,28212.401216095153,0.01,True
Austria,arima_p1_d1_q2,1,1,2,ljung_box_pvalue,24,0.0,0.01,True
Austria,arima_p1_d1_q2,1,1,2,ljung_box_statistic,48,52943.438876115164,0.01,True
Austria,arima_p1_d1_q2,1,1,2,ljung_box_pvalue,48,0.0,0.01,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,1,0.012309103154536934,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,2,0.04901574134770042,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,3,-0.16377639162842414,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,4,0.09978728216003756,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,5,0.028996487168728817,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,6,-0.06620263934919908,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,7,-0.015447690990571441,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,8,-0.0005973226107787866,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,9,0.020819074726245116,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,10,-0.1696821768606946,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,11,0.1547014058101486,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,12,0.04704877831442178,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,13,0.1492818966089207,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,14,-0.1807234320489882,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,15,0.0011582853623686724,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,16,-0.023665836993269667,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,17,-0.04472324331142525,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,18,-0.08768036001594388,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,19,0.003924783176839077,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,20,0.08566431701248695,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,21,-0.16282112631556125,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,22,0.02846534240002502,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,23,0.02152890020330926,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,24,0.7645430751198508,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,25,0.021316959745673998,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,26,0.03452004127174518,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,27,-0.16781963831220714,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,28,0.0703232658785203,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,29,-0.012177602993371464,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,30,-0.10504025163965869,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,31,-0.0664590516939466,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,32,-0.026214610428184022,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,33,-0.0064571427863881455,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,34,-0.18688918376741018,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,35,0.11819739478939721,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,36,0.0012639417720373273,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,37,0.1131187086932902,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,38,-0.20243849051025262,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,39,-0.011788503565395415,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,40,-0.04674105134442702,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,41,-0.08393283209712712,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,42,-0.11868674057692466,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,43,-0.030820022836826624,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,44,0.06574803542122286,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,45,-0.17030589118281822,0.05,True
Austria,arima_p2_d1_q2,2,1,2,residual_acf,46,0.027344625873703964,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,47,-0.01782903853851504,0.05,False
Austria,arima_p2_d1_q2,2,1,2,residual_acf,48,0.6751467848388666,0.05,True
Austria,arima_p2_d1_q2,2,1,2,ljung_box_statistic,24,27525.400795480662,0.01,True
Austria,arima_p2_d1_q2,2,1,2,ljung_box_pvalue,24,0.0,0.01,True
Austria,arima_p2_d1_q2,2,1,2,ljung_box_statistic,48,50976.38750742718,0.01,True
Austria,arima_p2_d1_q2,2,1,2,ljung_box_pvalue,48,0.0,0.01,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,1,0.005952186638534282,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,2,-0.019879465123147567,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,3,-0.11243492687916522,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,4,0.1343710448003828,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,5,0.024559935580004074,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,6,-0.13652931794549333,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,7,-0.0858110609223451,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,8,-0.03595858578784061,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,9,-0.04844471547679079,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,10,-0.2475303804889769,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,11,0.07056033695050669,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,12,0.0023713463641129107,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,13,0.06952331603525658,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,14,-0.24981401049662283,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,15,-0.05432607515719406,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,16,-0.041695751404189595,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,17,-0.09421535757136182,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,18,-0.13732425917272356,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,19,0.015583474207418888,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,20,0.132105574939735,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,21,-0.1046975611312555,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,22,-0.0003958090374978578,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,23,0.04630154864287556,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,24,0.790624561184625,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,25,0.04618446773470407,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,26,0.008914471639022254,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,27,-0.10346568552659112,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,28,0.1266712638587591,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,29,0.01544796662852817,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,30,-0.13749946203732533,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,31,-0.09862609947891046,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,32,-0.026751473875479853,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,33,-0.04105573860727034,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,34,-0.23097920217335513,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,35,0.06854371745752019,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,36,-0.010444396882454694,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,37,0.06605056890514936,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,38,-0.2399607365372889,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,39,-0.036429166742529724,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,40,-0.035381938352677375,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,41,-0.10266855682665334,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,42,-0.13706284680566233,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,43,0.007676650683660829,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,44,0.13060286537920812,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,45,-0.09353377708117705,0.05,True
Austria,arima_p3_d1_q0,3,1,0,residual_acf,46,0.024555954467351173,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,47,0.032277945266278,0.05,False
Austria,arima_p3_d1_q0,3,1,0,residual_acf,48,0.72326893263304,0.05,True
Austria,arima_p3_d1_q0,3,1,0,ljung_box_statistic,24,30966.61305252814,0.01,True
Austria,arima_p3_d1_q0,3,1,0,ljung_box_pvalue,24,0.0,0.01,True
Austria,arima_p3_d1_q0,3,1,0,ljung_box_statistic,48,57732.96487923579,0.01,True
Austria,arima_p3_d1_q0,3,1,0,ljung_box_pvalue,48,0.0,0.01,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,1,0.010089483248248349,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,2,0.03798908307350642,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,3,0.05709051714760543,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,4,0.038037756632678776,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,5,-0.09365716278065381,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,6,-0.14797128863334208,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,7,-0.13040089198709354,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,8,-0.06757118286871087,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,9,-0.0389154326132059,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,10,-0.20038998361963886,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,11,0.07465375368138476,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,12,0.014608738026303704,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,13,0.07586935995075564,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,14,-0.2083873229322039,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,15,-0.05143508467474662,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,16,-0.06590207184381529,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,17,-0.1376168664842687,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,18,-0.1611148703670404,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,19,-0.07299396467159032,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,20,0.05702302391219146,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,21,0.016454000859409408,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,22,0.06320598638601935,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,23,0.06777842465602778,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,24,0.7784231339634025,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,25,0.062303685595779985,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,26,0.07342007258642781,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,27,0.0161449588937427,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,28,0.047084233310598224,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,29,-0.07096729974092236,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,30,-0.1600218619862453,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,31,-0.1405673279891679,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,32,-0.0492721222553502,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,33,-0.03995916676944806,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,34,-0.1915201928053079,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,35,0.07703827184803853,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,36,0.006346475047210414,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,37,0.07408272248691485,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,38,-0.20260666619014026,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,39,-0.03772395498389499,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,40,-0.058967684174470014,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,41,-0.14502788340518144,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,42,-0.15667155733419516,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,43,-0.06788318461729476,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,44,0.056463189217948684,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,45,0.012625521641799621,0.05,False
Austria,arima_p0_d1_q3,0,1,3,residual_acf,46,0.08326214930681264,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,47,0.056765546585563195,0.05,True
Austria,arima_p0_d1_q3,0,1,3,residual_acf,48,0.7133130800985519,0.05,True
Austria,arima_p0_d1_q3,0,1,3,ljung_box_statistic,24,29116.003342548367,0.01,True
Austria,arima_p0_d1_q3,0,1,3,ljung_box_pvalue,24,0.0,0.01,True
Austria,arima_p0_d1_q3,0,1,3,ljung_box_statistic,48,54826.463639856585,0.01,True
Austria,arima_p0_d1_q3,0,1,3,ljung_box_pvalue,48,0.0,0.01,True
